trial,observer,session,scene,dist_type1,dist_level1,dist_type2,dist_level2,selected
8098,obs_17,S,Chair,LINEAR,17,NN,17,2
8099,obs_17,S,Furniture,NN,7,NN,4,1
8100,obs_17,S,Room,NN,10,NN,17,1
8101,obs_16,S,Corner,OPT,7,LINEAR,7,2
8102,obs_16,S,Furniture,DQ,4,DQ,7,1
8103,obs_16,S,Chair,NN,10,NN,17,2
8104,obs_16,S,Furniture,NN,7,LINEAR,7,2
8105,obs_16,S,Blob,DQ,17,DQ,24,1
8106,obs_16,S,Chair,NN,10,DQ,10,1
8107,obs_16,S,Corner,DQ,1,OPT,1,1
8108,obs_16,S,Blob,OPT,7,OPT,4,1
8109,obs_16,S,Chair,DQ,24,DQ,17,1
8110,obs_16,S,Furniture,DQ,1,OPT,1,1
8111,obs_16,S,Chair,NN,7,DQ,7,2
8112,obs_16,S,Furniture,DQ,7,NN,7,1
8113,obs_16,S,Room,NN,4,DQ,4,2
8114,obs_16,S,Blob,LINEAR,17,LINEAR,24,2
8115,obs_16,S,Blob,LINEAR,7,LINEAR,10,1
8116,obs_16,S,Furniture,DQ,10,DQ,7,1
8117,obs_16,S,Chair,DQ,7,DQ,10,1
8118,obs_16,S,Chair,LINEAR,10,DQ,10,1
8119,obs_16,S,Corner,DQ,17,LINEAR,17,2
8120,obs_16,S,Room,DQ,17,LINEAR,17,2
8121,obs_16,S,Chair,DQ,17,LINEAR,17,2
8122,obs_16,S,Chair,OPT,7,LINEAR,7,2
8123,obs_16,S,Chair,DQ,4,NN,4,1
8124,obs_16,S,Room,DQ,17,DQ,24,1
8125,obs_16,S,Room,NN,7,NN,10,1
8126,obs_16,S,Corner,DQ,1,LINEAR,1,1
8127,obs_16,S,Chair,DQ,4,DQ,7,1
8128,obs_16,S,Corner,LINEAR,17,LINEAR,10,1
8129,obs_16,S,Furniture,DQ,10,LINEAR,10,2
8130,obs_16,S,Corner,NN,24,NN,17,2
8131,obs_16,S,Blob,NN,24,DQ,24,2
8132,obs_16,S,Room,Reference,0,DQ,1,2
8133,obs_16,S,Corner,LINEAR,7,NN,7,1
8134,obs_16,S,Room,DQ,10,OPT,10,1
8135,obs_16,S,Room,OPT,7,NN,7,1
8136,obs_16,S,Corner,LINEAR,17,LINEAR,24,1
8137,obs_16,S,Room,OPT,17,OPT,10,2
8138,obs_16,S,Blob,DQ,17,LINEAR,17,1
8139,obs_16,S,Room,LINEAR,1,DQ,1,1
8140,obs_16,S,Blob,OPT,10,OPT,7,2
8141,obs_16,S,Room,DQ,24,OPT,24,2
8142,obs_16,S,Furniture,LINEAR,7,LINEAR,4,2
8143,obs_16,S,Chair,OPT,17,OPT,10,2
8144,obs_16,S,Blob,DQ,10,OPT,10,1
8145,obs_16,S,Corner,DQ,4,DQ,1,1
8146,obs_16,S,Furniture,DQ,1,NN,1,1
8147,obs_16,S,Chair,OPT,17,LINEAR,17,2
8148,obs_16,S,Room,OPT,7,OPT,4,2
8149,obs_16,S,Furniture,LINEAR,10,LINEAR,17,1
8150,obs_16,S,Corner,OPT,7,NN,7,2
8151,obs_16,S,Room,LINEAR,17,LINEAR,10,2
8152,obs_16,S,Room,DQ,10,LINEAR,10,1
8153,obs_16,S,Corner,DQ,4,OPT,4,1
8154,obs_16,S,Furniture,OPT,10,DQ,10,2
8155,obs_16,S,Furniture,DQ,4,OPT,4,1
8156,obs_16,S,Corner,DQ,24,DQ,17,1
8157,obs_16,S,Furniture,DQ,1,Reference,0,1
8158,obs_16,S,Blob,NN,17,NN,10,2
8159,obs_16,S,Furniture,DQ,24,NN,24,2
8160,obs_16,S,Blob,DQ,24,LINEAR,24,1
8161,obs_16,S,Room,DQ,4,LINEAR,4,1
8162,obs_16,S,Room,LINEAR,4,LINEAR,7,1
8163,obs_16,S,Furniture,DQ,4,LINEAR,4,2
8164,obs_16,S,Room,DQ,7,DQ,10,1
8165,obs_16,S,Furniture,OPT,7,OPT,10,1
8166,obs_16,S,Chair,NN,4,NN,7,1
8167,obs_16,S,Furniture,OPT,17,LINEAR,17,2
8168,obs_16,S,Blob,NN,7,NN,4,2
8169,obs_16,S,Room,NN,4,NN,7,1
8170,obs_16,S,Blob,DQ,1,DQ,4,2
8171,obs_16,S,Chair,LINEAR,10,LINEAR,17,1
8172,obs_16,S,Chair,DQ,24,LINEAR,24,2
8173,obs_16,S,Corner,OPT,10,OPT,17,1
8174,obs_16,S,Furniture,NN,24,NN,17,1
8175,obs_16,S,Chair,NN,7,OPT,7,1
8176,obs_16,S,Blob,LINEAR,17,NN,17,2
8177,obs_16,S,Room,OPT,7,LINEAR,7,1
8178,obs_16,S,Corner,NN,17,NN,10,1
8179,obs_16,S,Blob,DQ,7,DQ,4,2
8180,obs_16,S,Furniture,OPT,7,OPT,4,2
8181,obs_16,S,Chair,OPT,17,NN,17,2
8182,obs_16,S,Furniture,LINEAR,7,DQ,7,2
8183,obs_16,S,Chair,LINEAR,24,LINEAR,17,2
8184,obs_16,S,Furniture,LINEAR,7,OPT,7,1
8185,obs_16,S,Room,NN,7,LINEAR,7,1
8186,obs_16,S,Blob,DQ,24,OPT,24,1
8187,obs_16,S,Corner,OPT,17,OPT,24,1
8188,obs_16,S,Corner,LINEAR,10,DQ,10,1
8189,obs_16,S,Blob,LINEAR,7,NN,7,2
8190,obs_16,S,Blob,LINEAR,10,DQ,10,2
8191,obs_16,S,Room,OPT,17,DQ,17,2
8192,obs_16,S,Chair,LINEAR,7,DQ,7,2
8193,obs_16,S,Chair,LINEAR,17,NN,17,2
8194,obs_16,S,Furniture,DQ,10,DQ,17,1
8195,obs_16,S,Furniture,NN,10,DQ,10,1
8196,obs_16,S,Room,DQ,17,NN,17,2
8197,obs_16,S,Chair,NN,7,NN,10,1
8198,obs_16,S,Furniture,LINEAR,17,NN,17,2
8199,obs_16,S,Corner,DQ,7,LINEAR,7,2
8200,obs_16,S,Room,DQ,4,DQ,1,2
8201,obs_16,S,Corner,NN,17,DQ,17,1
8202,obs_16,S,Corner,LINEAR,7,LINEAR,4,1
8203,obs_16,S,Blob,OPT,4,DQ,4,2
8204,obs_16,S,Furniture,NN,17,DQ,17,1
8205,obs_16,S,Corner,OPT,10,DQ,10,2
8206,obs_16,S,Chair,DQ,10,OPT,10,1
8207,obs_16,S,Blob,LINEAR,17,OPT,17,2
8208,obs_16,S,Furniture,NN,17,OPT,17,1
8209,obs_16,S,Blob,DQ,4,LINEAR,4,2
8210,obs_16,S,Corner,OPT,24,DQ,24,2
8211,obs_16,S,Chair,OPT,17,DQ,17,1
8212,obs_16,S,Room,OPT,4,DQ,4,2
8213,obs_16,S,Blob,DQ,17,OPT,17,1
8214,obs_16,S,Corner,OPT,7,OPT,4,2
8215,obs_16,S,Room,DQ,7,NN,7,2
8216,obs_16,S,Room,LINEAR,10,LINEAR,7,2
8217,obs_16,S,Blob,OPT,1,DQ,1,2
8218,obs_16,S,Furniture,DQ,17,LINEAR,17,2
8219,obs_16,S,Blob,NN,10,NN,7,2
8220,obs_16,S,Blob,OPT,10,OPT,17,1
8221,obs_16,S,Chair,NN,7,LINEAR,7,1
8222,obs_16,S,Corner,NN,24,DQ,24,1
8223,obs_16,S,Chair,NN,1,DQ,1,1
8224,obs_16,S,Corner,OPT,17,NN,17,2
8225,obs_16,S,Corner,DQ,4,NN,4,1
8226,obs_16,S,Blob,NN,4,DQ,4,2
8227,obs_16,S,Room,NN,17,LINEAR,17,1
8228,obs_16,S,Room,NN,10,NN,17,1
8229,obs_16,S,Blob,NN,24,NN,17,2
8230,obs_16,S,Furniture,OPT,7,DQ,7,2
8231,obs_16,S,Room,OPT,17,NN,17,2
8232,obs_16,S,Chair,OPT,4,DQ,4,2
8233,obs_16,S,Furniture,DQ,1,LINEAR,1,2
8234,obs_16,S,Blob,LINEAR,7,LINEAR,4,2
8235,obs_16,S,Furniture,OPT,24,DQ,24,2
8236,obs_16,S,Chair,OPT,4,OPT,7,1
8237,obs_16,S,Blob,DQ,7,NN,7,1
8238,obs_16,S,Blob,DQ,1,NN,1,2
8239,obs_16,S,Room,OPT,17,OPT,24,1
8240,obs_16,S,Room,NN,1,DQ,1,1
8241,obs_16,S,Corner,OPT,7,OPT,10,1
8242,obs_16,S,Blob,LINEAR,7,OPT,7,2
8243,obs_16,S,Room,LINEAR,7,DQ,7,2
8244,obs_16,S,Blob,DQ,10,DQ,7,2
8245,obs_16,S,Furniture,NN,10,NN,7,1
8246,obs_16,S,Blob,DQ,1,LINEAR,1,2
8247,obs_16,S,Room,LINEAR,17,OPT,17,1
8248,obs_16,S,Blob,OPT,17,OPT,24,1
8249,obs_16,S,Room,NN,24,NN,17,1
8250,obs_16,S,Corner,DQ,10,NN,10,2
8251,obs_16,S,Chair,LINEAR,4,LINEAR,7,2
8252,obs_16,S,Blob,DQ,17,NN,17,1
8253,obs_16,S,Chair,Reference,0,DQ,1,1
8254,obs_16,S,Room,DQ,24,LINEAR,24,2
8255,obs_16,S,Corner,DQ,1,Reference,0,2
8256,obs_16,S,Blob,DQ,7,OPT,7,2
8257,obs_16,S,Corner,LINEAR,10,LINEAR,7,2
8258,obs_16,S,Chair,OPT,1,DQ,1,2
8259,obs_16,S,Blob,DQ,10,NN,10,1
8260,obs_16,S,Chair,DQ,24,OPT,24,2
8261,obs_16,S,Room,DQ,1,OPT,1,2
8262,obs_16,S,Corner,DQ,10,DQ,7,2
8263,obs_16,S,Corner,NN,1,DQ,1,2
8264,obs_16,S,Chair,OPT,7,DQ,7,2
8265,obs_16,S,Corner,DQ,7,NN,7,2
8266,obs_16,S,Furniture,OPT,17,OPT,24,1
8267,obs_16,S,Room,LINEAR,17,LINEAR,24,1
8268,obs_16,S,Furniture,DQ,17,OPT,17,1
8269,obs_16,S,Chair,DQ,4,LINEAR,4,1
8270,obs_16,S,Chair,OPT,7,OPT,10,1
8271,obs_16,S,Corner,NN,7,NN,4,1
8272,obs_16,S,Room,OPT,7,OPT,10,1
8273,obs_16,S,Corner,LINEAR,17,OPT,17,1
8274,obs_16,S,Furniture,DQ,1,DQ,4,1
8275,obs_16,S,Blob,LINEAR,17,LINEAR,10,2
8276,obs_16,S,Furniture,LINEAR,10,LINEAR,7,1
8277,obs_16,S,Corner,DQ,7,OPT,7,1
8278,obs_16,S,Chair,DQ,17,NN,17,2
8279,obs_16,S,Furniture,NN,17,NN,10,1
8280,obs_16,S,Room,DQ,7,DQ,4,1
8281,obs_16,S,Chair,LINEAR,1,DQ,1,1
8282,obs_16,S,Chair,LINEAR,7,LINEAR,10,1
8283,obs_16,S,Furniture,DQ,24,LINEAR,24,2
8284,obs_16,S,Blob,DQ,10,DQ,17,1
8285,obs_16,S,Furniture,DQ,4,NN,4,2
8286,obs_16,S,Chair,DQ,4,DQ,1,2
8287,obs_16,S,Room,DQ,17,DQ,10,2
8288,obs_16,S,Chair,OPT,17,OPT,24,1
8289,obs_16,S,Furniture,NN,7,NN,4,2
8290,obs_16,S,Corner,LINEAR,17,NN,17,2
8291,obs_16,S,Blob,LINEAR,7,DQ,7,2
8292,obs_16,S,Chair,NN,24,DQ,24,1
8293,obs_16,S,Corner,OPT,17,DQ,17,2
8294,obs_16,S,Corner,LINEAR,4,DQ,4,1
8295,obs_16,S,Blob,OPT,17,NN,17,2
8296,obs_16,S,Blob,NN,7,OPT,7,2
8297,obs_16,S,Blob,DQ,1,Reference,0,2
8298,obs_16,S,Corner,DQ,24,LINEAR,24,1
8299,obs_16,S,Corner,DQ,17,DQ,10,2
8300,obs_16,S,Furniture,DQ,24,DQ,17,2
8301,obs_16,S,Room,NN,10,DQ,10,2
8302,obs_16,S,Furniture,OPT,10,OPT,17,2
8303,obs_16,S,Chair,NN,17,NN,24,2
8304,obs_16,S,Room,NN,24,DQ,24,1
8305,obs_16,S,Chair,DQ,17,DQ,10,2
8306,obs_16,S,Corner,NN,7,NN,10,2
8307,obs_16,S,Furniture,OPT,7,NN,7,2
8308,obs_16,S,Corner,DQ,4,DQ,7,2
8309,obs_16,S,Furniture,LINEAR,24,LINEAR,17,2
8310,obs_16,S,Room,DQ,7,OPT,7,2
8311,obs_24,S,Corner,LINEAR,7,LINEAR,10,1
8312,obs_24,S,Chair,OPT,7,DQ,7,2
8313,obs_24,S,Chair,DQ,4,DQ,7,2
8314,obs_24,S,Room,DQ,10,NN,10,1
8315,obs_24,S,Blob,OPT,7,OPT,4,2
8316,obs_24,S,Corner,DQ,1,OPT,1,2
8317,obs_24,S,Chair,LINEAR,17,LINEAR,10,2
8318,obs_24,S,Corner,DQ,4,OPT,4,2
8319,obs_24,S,Furniture,NN,17,NN,10,1
8320,obs_24,S,Blob,NN,10,NN,17,1
8321,obs_24,S,Furniture,NN,4,NN,7,1
8322,obs_24,S,Furniture,DQ,4,OPT,4,1
8323,obs_24,S,Blob,DQ,1,LINEAR,1,2
8324,obs_24,S,Furniture,LINEAR,17,DQ,17,1
8325,obs_24,S,Furniture,NN,4,DQ,4,1
8326,obs_24,S,Chair,NN,24,NN,17,2
8327,obs_24,S,Chair,NN,17,OPT,17,2
8328,obs_24,S,Corner,OPT,17,DQ,17,2
8329,obs_24,S,Room,DQ,10,DQ,17,2
8330,obs_24,S,Blob,NN,4,NN,7,2
8331,obs_24,S,Corner,OPT,7,LINEAR,7,2
8332,obs_24,S,Chair,DQ,4,NN,4,2
8333,obs_24,S,Room,DQ,10,LINEAR,10,1
8334,obs_24,S,Corner,OPT,17,NN,17,1
8335,obs_24,S,Blob,LINEAR,10,LINEAR,7,1
8336,obs_24,S,Blob,LINEAR,7,DQ,7,2
8337,obs_24,S,Chair,DQ,1,NN,1,1
8338,obs_24,S,Room,DQ,7,OPT,7,2
8339,obs_24,S,Furniture,LINEAR,24,LINEAR,17,2
8340,obs_24,S,Furniture,LINEAR,7,DQ,7,1
8341,obs_24,S,Corner,OPT,4,OPT,7,2
8342,obs_24,S,Room,NN,7,DQ,7,2
8343,obs_24,S,Blob,DQ,4,DQ,7,2
8344,obs_24,S,Furniture,DQ,7,DQ,10,1
8345,obs_24,S,Chair,OPT,4,DQ,4,1
8346,obs_24,S,Corner,DQ,4,DQ,1,1
8347,obs_24,S,Room,LINEAR,4,DQ,4,1
8348,obs_24,S,Blob,NN,10,NN,7,1
8349,obs_24,S,Furniture,OPT,7,DQ,7,1
8350,obs_24,S,Blob,OPT,10,DQ,10,1
8351,obs_24,S,Blob,NN,4,DQ,4,2
8352,obs_24,S,Furniture,LINEAR,4,DQ,4,2
8353,obs_24,S,Blob,OPT,7,OPT,10,2
8354,obs_24,S,Furniture,OPT,1,DQ,1,2
8355,obs_24,S,Blob,NN,24,DQ,24,2
8356,obs_24,S,Corner,DQ,10,DQ,7,2
8357,obs_24,S,Blob,NN,7,LINEAR,7,2
8358,obs_24,S,Room,DQ,10,DQ,7,2
8359,obs_24,S,Room,OPT,10,DQ,10,2
8360,obs_24,S,Corner,LINEAR,17,OPT,17,2
8361,obs_24,S,Room,LINEAR,7,OPT,7,2
8362,obs_24,S,Furniture,NN,17,OPT,17,1
8363,obs_24,S,Corner,LINEAR,7,DQ,7,2
8364,obs_24,S,Corner,DQ,24,NN,24,1
8365,obs_24,S,Furniture,NN,1,DQ,1,2
8366,obs_24,S,Blob,DQ,1,Reference,0,2
8367,obs_24,S,Chair,NN,7,NN,10,2
8368,obs_24,S,Blob,DQ,4,DQ,1,2
8369,obs_24,S,Furniture,DQ,17,NN,17,2
8370,obs_24,S,Furniture,DQ,24,OPT,24,2
8371,obs_24,S,Corner,NN,4,DQ,4,2
8372,obs_24,S,Room,DQ,17,DQ,24,2
8373,obs_24,S,Chair,OPT,7,LINEAR,7,2
8374,obs_24,S,Chair,LINEAR,7,LINEAR,4,2
8375,obs_24,S,Furniture,DQ,4,DQ,1,2
8376,obs_24,S,Room,LINEAR,24,LINEAR,17,2
8377,obs_24,S,Chair,NN,17,NN,10,2
8378,obs_24,S,Room,DQ,24,OPT,24,2
8379,obs_24,S,Blob,DQ,24,LINEAR,24,1
8380,obs_24,S,Room,DQ,1,OPT,1,2
8381,obs_24,S,Blob,LINEAR,4,DQ,4,2
8382,obs_24,S,Room,DQ,1,DQ,4,2
8383,obs_24,S,Chair,LINEAR,7,DQ,7,2
8384,obs_24,S,Chair,DQ,1,Reference,0,2
8385,obs_24,S,Blob,DQ,17,LINEAR,17,1
8386,obs_24,S,Chair,DQ,10,DQ,7,2
8387,obs_24,S,Chair,LINEAR,24,LINEAR,17,2
8388,obs_24,S,Chair,OPT,10,DQ,10,2
8389,obs_24,S,Chair,NN,7,LINEAR,7,2
8390,obs_24,S,Chair,OPT,17,DQ,17,1
8391,obs_24,S,Chair,DQ,4,LINEAR,4,2
8392,obs_24,S,Room,NN,10,NN,17,1
8393,obs_24,S,Blob,NN,17,DQ,17,2
8394,obs_24,S,Corner,NN,24,NN,17,2
8395,obs_24,S,Corner,DQ,10,NN,10,1
8396,obs_24,S,Corner,DQ,17,NN,17,1
8397,obs_24,S,Room,OPT,24,OPT,17,2
8398,obs_24,S,Furniture,DQ,10,LINEAR,10,2
8399,obs_24,S,Corner,DQ,7,DQ,4,1
8400,obs_24,S,Room,DQ,24,NN,24,1
8401,obs_24,S,Blob,DQ,4,OPT,4,2
8402,obs_24,S,Chair,LINEAR,17,NN,17,2
8403,obs_24,S,Room,OPT,17,DQ,17,2
8404,obs_24,S,Room,OPT,4,DQ,4,2
8405,obs_24,S,Room,LINEAR,4,LINEAR,7,2
8406,obs_24,S,Furniture,OPT,7,NN,7,2
8407,obs_24,S,Chair,LINEAR,10,LINEAR,7,2
8408,obs_24,S,Room,LINEAR,17,OPT,17,1
8409,obs_24,S,Chair,OPT,7,NN,7,2
8410,obs_24,S,Chair,OPT,7,OPT,10,2
8411,obs_24,S,Chair,DQ,7,NN,7,2
8412,obs_24,S,Corner,OPT,10,DQ,10,2
8413,obs_24,S,Blob,OPT,7,LINEAR,7,1
8414,obs_24,S,Corner,LINEAR,17,NN,17,1
8415,obs_24,S,Corner,NN,7,NN,4,1
8416,obs_24,S,Blob,DQ,24,OPT,24,1
8417,obs_24,S,Room,LINEAR,17,DQ,17,2
8418,obs_24,S,Furniture,OPT,7,LINEAR,7,2
8419,obs_24,S,Room,LINEAR,10,LINEAR,7,2
8420,obs_24,S,Furniture,LINEAR,10,LINEAR,17,2
8421,obs_24,S,Corner,NN,10,NN,17,1
8422,obs_24,S,Chair,LINEAR,1,DQ,1,2
8423,obs_24,S,Room,DQ,1,NN,1,2
8424,obs_24,S,Chair,DQ,17,DQ,24,1
8425,obs_24,S,Room,LINEAR,7,DQ,7,2
8426,obs_24,S,Furniture,LINEAR,17,OPT,17,1
8427,obs_24,S,Blob,DQ,10,NN,10,1
8428,obs_24,S,Corner,LINEAR,10,DQ,10,2
8429,obs_24,S,Room,NN,7,NN,10,1
8430,obs_24,S,Furniture,LINEAR,7,LINEAR,10,1
8431,obs_24,S,Corner,LINEAR,4,LINEAR,7,1
8432,obs_24,S,Blob,OPT,7,NN,7,1
8433,obs_24,S,Corner,NN,7,NN,10,1
8434,obs_24,S,Chair,DQ,24,OPT,24,2
8435,obs_24,S,Chair,OPT,24,OPT,17,2
8436,obs_24,S,Blob,DQ,10,DQ,17,2
8437,obs_24,S,Room,OPT,7,OPT,10,1
8438,obs_24,S,Chair,LINEAR,10,DQ,10,2
8439,obs_24,S,Blob,DQ,1,NN,1,2
8440,obs_24,S,Chair,OPT,17,LINEAR,17,2
8441,obs_24,S,Chair,LINEAR,24,DQ,24,1
8442,obs_24,S,Chair,DQ,17,DQ,10,1
8443,obs_24,S,Room,NN,17,NN,24,1
8444,obs_24,S,Corner,OPT,7,NN,7,1
8445,obs_24,S,Furniture,OPT,17,OPT,10,1
8446,obs_24,S,Corner,LINEAR,17,LINEAR,24,1
8447,obs_24,S,Furniture,DQ,10,NN,10,1
8448,obs_24,S,Corner,OPT,17,OPT,24,1
8449,obs_24,S,Chair,DQ,10,NN,10,1
8450,obs_24,S,Furniture,NN,10,NN,7,1
8451,obs_24,S,Corner,DQ,24,OPT,24,1
8452,obs_24,S,Room,OPT,10,OPT,17,1
8453,obs_24,S,Furniture,DQ,17,DQ,10,1
8454,obs_24,S,Room,DQ,24,LINEAR,24,1
8455,obs_24,S,Chair,DQ,24,NN,24,2
8456,obs_24,S,Furniture,OPT,17,OPT,24,1
8457,obs_24,S,Blob,LINEAR,17,OPT,17,2
8458,obs_24,S,Chair,OPT,17,OPT,10,2
8459,obs_24,S,Blob,LINEAR,17,NN,17,1
8460,obs_24,S,Corner,DQ,17,DQ,10,1
8461,obs_24,S,Corner,OPT,10,OPT,7,1
8462,obs_24,S,Corner,LINEAR,17,DQ,17,2
8463,obs_24,S,Blob,OPT,17,OPT,24,1
8464,obs_24,S,Room,DQ,17,NN,17,1
8465,obs_24,S,Chair,OPT,4,OPT,7,2
8466,obs_24,S,Furniture,LINEAR,7,LINEAR,4,2
8467,obs_24,S,Furniture,NN,17,LINEAR,17,2
8468,obs_24,S,Corner,DQ,7,NN,7,1
8469,obs_24,S,Furniture,NN,7,DQ,7,1
8470,obs_24,S,Chair,NN,17,DQ,17,1
8471,obs_24,S,Blob,LINEAR,10,DQ,10,2
8472,obs_24,S,Room,DQ,1,LINEAR,1,2
8473,obs_24,S,Blob,OPT,17,OPT,10,2
8474,obs_24,S,Blob,LINEAR,7,LINEAR,4,2
8475,obs_24,S,Corner,DQ,4,LINEAR,4,2
8476,obs_24,S,Furniture,DQ,7,DQ,4,2
8477,obs_24,S,Furniture,DQ,24,NN,24,1
8478,obs_24,S,Corner,LINEAR,24,DQ,24,2
8479,obs_24,S,Room,NN,7,LINEAR,7,2
8480,obs_24,S,Chair,OPT,1,DQ,1,2
8481,obs_24,S,Furniture,LINEAR,1,DQ,1,2
8482,obs_24,S,Blob,OPT,7,DQ,7,2
8483,obs_24,S,Furniture,DQ,24,DQ,17,2
8484,obs_24,S,Blob,NN,24,NN,17,2
8485,obs_24,S,Corner,DQ,1,Reference,0,2
8486,obs_24,S,Chair,NN,4,NN,7,2
8487,obs_24,S,Blob,DQ,10,DQ,7,2
8488,obs_24,S,Corner,DQ,1,NN,1,2
8489,obs_24,S,Furniture,DQ,10,OPT,10,2
8490,obs_24,S,Room,DQ,7,DQ,4,2
8491,obs_24,S,Corner,LINEAR,10,LINEAR,17,2
8492,obs_24,S,Corner,DQ,7,OPT,7,2
8493,obs_24,S,Room,NN,17,LINEAR,17,2
8494,obs_24,S,Furniture,OPT,10,OPT,7,2
8495,obs_24,S,Room,OPT,17,NN,17,1
8496,obs_24,S,Room,LINEAR,17,LINEAR,10,1
8497,obs_24,S,Blob,DQ,7,NN,7,1
8498,obs_24,S,Furniture,NN,24,NN,17,1
8499,obs_24,S,Room,OPT,4,OPT,7,2
8500,obs_24,S,Blob,NN,17,OPT,17,2
8501,obs_24,S,Corner,DQ,17,DQ,24,2
8502,obs_24,S,Chair,DQ,17,LINEAR,17,2
8503,obs_24,S,Furniture,DQ,24,LINEAR,24,2
8504,obs_24,S,Furniture,DQ,1,Reference,0,2
8505,obs_24,S,Room,DQ,1,Reference,0,2
8506,obs_24,S,Room,OPT,7,NN,7,2
8507,obs_24,S,Blob,DQ,1,OPT,1,2
8508,obs_24,S,Blob,OPT,17,DQ,17,2
8509,obs_24,S,Corner,LINEAR,7,NN,7,2
8510,obs_24,S,Room,NN,4,DQ,4,2
8511,obs_24,S,Blob,LINEAR,17,LINEAR,10,2
8512,obs_24,S,Furniture,OPT,4,OPT,7,2
8513,obs_24,S,Furniture,DQ,17,OPT,17,1
8514,obs_24,S,Furniture,NN,7,LINEAR,7,1
8515,obs_24,S,Chair,DQ,1,DQ,4,1
8516,obs_24,S,Corner,LINEAR,1,DQ,1,1
8517,obs_24,S,Corner,OPT,10,OPT,17,1
8518,obs_24,S,Blob,DQ,24,DQ,17,2
8519,obs_24,S,Blob,LINEAR,24,LINEAR,17,2
8520,obs_24,S,Room,NN,4,NN,7,2
8521,obs_2,S,Furniture,DQ,17,LINEAR,17,2
8522,obs_2,S,Furniture,DQ,10,NN,10,2
8523,obs_2,S,Furniture,DQ,10,LINEAR,10,2
8524,obs_2,S,Chair,DQ,10,LINEAR,10,1
8525,obs_2,S,Furniture,OPT,17,NN,17,2
8526,obs_2,S,Room,LINEAR,7,LINEAR,4,1
8527,obs_2,S,Room,OPT,7,OPT,10,1
8528,obs_2,S,Chair,DQ,7,DQ,10,1
8529,obs_2,S,Blob,DQ,24,NN,24,2
8530,obs_2,S,Room,DQ,17,NN,17,2
8531,obs_2,S,Chair,DQ,17,DQ,24,1
8532,obs_2,S,Blob,LINEAR,24,LINEAR,17,2
8533,obs_2,S,Room,LINEAR,4,DQ,4,2
8534,obs_2,S,Furniture,DQ,17,DQ,24,1
8535,obs_2,S,Room,OPT,24,DQ,24,2
8536,obs_2,S,Chair,NN,7,LINEAR,7,1
8537,obs_2,S,Furniture,DQ,24,OPT,24,1
8538,obs_2,S,Blob,DQ,17,DQ,24,2
8539,obs_2,S,Furniture,OPT,1,DQ,1,2
8540,obs_2,S,Room,DQ,10,NN,10,2
8541,obs_2,S,Corner,LINEAR,7,OPT,7,1
8542,obs_2,S,Room,NN,10,NN,17,2
8543,obs_2,S,Corner,LINEAR,7,LINEAR,4,1
8544,obs_2,S,Chair,OPT,17,DQ,17,1
8545,obs_2,S,Blob,LINEAR,17,OPT,17,2
8546,obs_2,S,Corner,DQ,4,LINEAR,4,2
8547,obs_2,S,Corner,DQ,7,DQ,10,1
8548,obs_2,S,Furniture,DQ,7,DQ,10,1
8549,obs_2,S,Corner,NN,17,DQ,17,1
8550,obs_2,S,Furniture,NN,24,NN,17,2
8551,obs_2,S,Blob,NN,17,LINEAR,17,2
8552,obs_2,S,Blob,DQ,7,DQ,4,2
8553,obs_2,S,Chair,DQ,17,LINEAR,17,2
8554,obs_2,S,Blob,DQ,7,DQ,10,2
8555,obs_2,S,Chair,LINEAR,7,OPT,7,2
8556,obs_2,S,Corner,OPT,10,OPT,7,2
8557,obs_2,S,Chair,NN,4,DQ,4,2
8558,obs_2,S,Blob,NN,7,NN,4,2
8559,obs_2,S,Chair,DQ,4,DQ,1,2
8560,obs_2,S,Blob,OPT,7,OPT,4,2
8561,obs_2,S,Chair,OPT,1,DQ,1,2
8562,obs_2,S,Corner,OPT,17,OPT,24,1
8563,obs_2,S,Corner,DQ,24,LINEAR,24,2
8564,obs_2,S,Corner,DQ,17,DQ,10,2
8565,obs_2,S,Furniture,OPT,17,OPT,10,1
8566,obs_2,S,Corner,OPT,7,DQ,7,2
8567,obs_2,S,Chair,LINEAR,4,DQ,4,2
8568,obs_2,S,Furniture,OPT,10,DQ,10,2
8569,obs_2,S,Corner,DQ,17,LINEAR,17,2
8570,obs_2,S,Furniture,NN,4,NN,7,1
8571,obs_2,S,Room,OPT,7,OPT,4,2
8572,obs_2,S,Room,LINEAR,17,DQ,17,2
8573,obs_2,S,Furniture,NN,10,NN,7,2
8574,obs_2,S,Furniture,NN,4,DQ,4,1
8575,obs_2,S,Chair,DQ,7,OPT,7,2
8576,obs_2,S,Corner,LINEAR,7,NN,7,1
8577,obs_2,S,Chair,DQ,1,Reference,0,1
8578,obs_2,S,Corner,NN,17,NN,24,2
8579,obs_2,S,Furniture,NN,17,DQ,17,1
8580,obs_2,S,Furniture,Reference,0,DQ,1,1
8581,obs_2,S,Room,NN,24,DQ,24,1
8582,obs_2,S,Corner,LINEAR,17,LINEAR,24,2
8583,obs_2,S,Room,OPT,17,OPT,24,1
8584,obs_2,S,Chair,DQ,17,DQ,10,2
8585,obs_2,S,Room,DQ,4,DQ,1,1
8586,obs_2,S,Room,DQ,7,NN,7,1
8587,obs_2,S,Chair,LINEAR,17,NN,17,2
8588,obs_2,S,Corner,DQ,4,DQ,7,2
